soc,soh,battery_temperature,battery_capacity,vehicle_efficiency,ambient_temperature,traffic_conditions,road_elevation,speed,hvac_usage,payload,driving_style,remaining_range
56.28109945722505,96.78387818769657,39.76114874565764,69.3092467745848,6.712767838576403,-14.974569660568413,light,-17.826154271431562,83.1673436447567,off,176.21758339671567,moderate,140.5471708134316
63.31731119758382,89.61703439107772,10.237695196906015,75.0360857304395,6.419638489899655,7.633010183138339,moderate,-73.43464990563544,53.88768732165838,high,178.92008590265638,eco,107.03098171841411
14.180537144799796,90.16702449401815,29.44874916677123,78.80038056194206,5.934720385544567,15.249995013082268,heavy,-71.10019403548239,40.559001043712534,medium,129.82664891399648,moderate,25.0017841516267
64.67903667112945,70.16017425909065,31.42121003876584,78.95763868363886,5.55263350089472,3.832262692922992,light,-38.063419158972245,42.5102580347623,off,171.41323328929474,eco,129.6194508421267
25.347171131856236,99.54614698340806,17.40348239166622,77.72588087815467,6.042512295141514,22.26480224738029,light,36.306466259352135,42.49422868347179,high,155.33241304600193,eco,77.98639945512069
15.854643368675156,96.33497810727442,14.762655547221817,71.90784416402732,6.180494412520704,8.63605734707597,moderate,-25.96313838931441,49.62538948778217,low,121.84040244063691,moderate,38.11088672390534
95.39969835279999,96.85318677190276,35.171742141701564,71.74935478286424,6.385005907879805,19.348416538731755,heavy,14.923629909043216,29.045567722322048,off,95.15487520332789,aggressive,206.01329520999215
96.90688297671034,89.77733611152615,15.09139245983285,78.97702236620466,6.431111082200393,52.5180902966516,light,-83.61376529892019,52.26613209349463,off,133.82190814228653,moderate,219.4142002847192
82.7557613304815,80.3436078596361,18.93336059249433,79.05999466108365,6.525338152655923,38.40503860442222,moderate,8.101952221165245,48.50781605636528,off,146.6245102742889,eco,286.87406222848267
37.41523922560336,96.80945947271442,33.87308962459746,74.14002507284053,5.129570155252511,28.872379107546642,heavy,1.8891291835320168,77.463903183083,low,184.34178682934404,moderate,70.10260216257534
18.79049026057455,78.74550784453577,25.347412335390242,72.86914046217157,5.847678392989428,47.138433519602984,light,59.51017204088828,70.74510573334399,low,148.42514404717815,moderate,30.520527190306158
71.58097238609412,86.88134630026609,7.028563323708955,80.8362354672285,6.496550410305813,18.911211176107827,light,7.712188542441431,52.349739635257855,high,124.39757735796061,moderate,253.28657842109956
49.61372443656412,72.99192917031647,42.47059144553514,73.20025667593377,5.538184148681018,19.06388272818468,heavy,38.14335395613908,69.51898685535294,low,176.84127209226702,moderate,60.986860170946294
20.983441136030095,97.6586689039825,19.69989241220034,78.72966112261891,6.609633788590837,4.1660560045691,heavy,97.28714727733194,38.09317673991485,medium,146.37231740029006,eco,34.67220601725775
54.56592191001432,74.2231137331364,20.97242710093583,74.31578412570951,6.905188807569138,39.172327555036034,moderate,1.9950161624642557,34.74328566413877,off,115.25550109114604,moderate,160.64757643492118
13.094966900369656,76.74690417191222,27.557842523263652,69.762336094815,6.59562715972958,49.35488898605843,light,76.68994059752164,58.11644853839743,high,167.03715050818943,moderate,18.61137705053553
91.83883618709038,86.74402474384645,31.250767970040727,83.06156070011852,6.330795203551608,33.61114477922255,heavy,6.198103378879901,62.04347590030109,low,183.40610617836018,eco,245.73881704628326
33.290198344001524,92.92279000638945,44.61104291291467,75.60031947865738,5.776246886318576,41.350791389729466,heavy,-26.7134550714531,57.19659082638543,medium,145.54746727991844,eco,62.65586743236911
69.62700559185838,88.58053917808897,8.399318505943036,71.44628010055958,6.140817401873936,-21.060055843196224,moderate,-5.432475222017148,87.11903352641465,off,232.49783504951256,aggressive,84.88827751371082
38.053996848046985,76.96401738400469,33.259522089259455,68.04597166112399,5.3269526756396886,55.095445228713906,light,-25.333774756600207,73.74643763003486,high,211.77869823912107,moderate,43.970754114920545
56.80612190600297,70.02829127582471,32.43009694050077,68.54999600881584,5.609444667704122,18.434852055859594,moderate,-23.529001804032593,80.69922764183843,medium,176.06752403678348,moderate,73.10217592905384
59.203925140895166,92.71451740922318,23.628350891258833,73.135442979527,5.6445982587442645,55.339522114079394,light,-28.67397735246587,48.935072198308255,low,131.75143936504745,moderate,149.29085309433566
26.636900997297435,99.55621977733281,32.87273694816222,84.62564441766796,6.030986286982974,45.97475651064322,light,-15.167553088168104,66.65064889775248,medium,58.99480280241728,aggressive,70.32245461115315
97.26261649881027,94.2973936091827,34.34274017636547,72.07669060662879,5.803911367285854,31.586381166308428,moderate,35.53736577870153,39.13016436512984,off,89.17387808839449,aggressive,230.0058736727959
79.76195410250031,83.80619854469846,11.180372150129955,82.23727416173102,6.130799978310032,14.85447042478556,light,-85.06349137285987,45.3731334718124,medium,194.51047869933495,eco,194.65136157113244
94.55490474077702,97.1130178419732,42.4976650588083,74.34618165698458,6.438913412438629,22.3735869031858,light,14.356607775669481,66.62249917549421,off,103.81089424944975,aggressive,312.8016878428785
90.5344615384884,82.2954301935505,9.412377468618583,69.0942480444916,5.645136228564369,-8.650368426907065,moderate,6.011323932577487,42.20744104088709,off,170.50539490328967,moderate,164.6265620522031
63.810998092997664,85.74802252730403,13.646837187612268,72.63394405774802,6.074300546468526,33.961991161854584,light,69.22075385570069,44.174600879572566,off,105.30491730844665,moderate,180.3809530192698
92.96868115208052,84.3138930218705,22.382123263759038,68.59506038131278,5.792015505091031,-18.325075979286616,light,-18.283506878235098,68.61330466829389,medium,140.95882704053324,moderate,171.0739835014579
17.964325184672756,83.42871617996575,44.24940513187056,70.72015774018072,6.095081246828591,15.519666891760057,light,56.58507867286136,44.72192687651933,high,125.98005663963097,moderate,37.73347455585812
27.638457617723066,93.25572307881717,21.917433702466134,70.57125969062041,6.343086299105909,43.14856105720934,moderate,-42.99496401383458,79.24391940114941,low,191.81989476808235,eco,49.81150808764648
14.070456001948425,85.80306721808476,24.680661099491893,65.48098066259367,6.460617895421106,30.81087317677444,light,-22.749822592405152,55.7146228805851,high,195.3263383499772,moderate,33.41080783514132
39.27972976869379,79.50151366075649,39.320786039045636,82.56398034407363,6.33515205964652,-2.9487214171220977,moderate,20.832825312512902,56.54351769360869,off,69.13935887690579,moderate,97.7613705853499
44.98095607205338,77.74474502975436,21.996818574345273,76.05508515111141,6.206992814464497,-0.10458245987559778,light,30.388414395361597,65.02531528194773,high,217.4733073063592,moderate,71.75637926779754
34.42141285965063,71.132419509023,13.215632870693243,71.56860797190949,5.289893363490235,11.03846536817337,light,-13.258253429578382,57.305929584198,high,136.91298780149995,moderate,63.09446954333073
84.58637582367363,87.49585485649138,20.827651647616854,76.10878873216694,5.459367035227055,21.175636754054718,heavy,11.142114112652775,65.59962855309209,off,204.2925242084691,eco,186.59122363122174
42.10779940242303,76.89884246203103,38.70791833805777,70.8225980317897,5.587910860099754,33.14826236766726,light,-8.217438843123292,41.64993744521051,low,215.76921267343266,aggressive,78.74578395505785
35.28410587186427,74.4440176604915,25.708649970551363,61.64469017315122,6.179310103403762,29.062071612412606,moderate,39.56897968074511,5.576968691507062,medium,121.81245976571768,eco,49.573569088783415
58.84264748424236,89.61489891483033,44.3065825905626,89.78345816613275,5.35449754380473,4.118686854448212,moderate,-7.329605865587993,31.741974670201504,low,231.00209287851249,moderate,108.8951731067142
22.683180247728636,90.43627773464647,32.37934926262155,75.9479993833853,6.168761164083929,29.280994061528112,light,-11.147172478427995,50.89312460226764,medium,60.57770824445625,moderate,79.9232827467856
82.19772826786357,92.56464676772998,18.551910636065166,72.05493480342618,6.132234628566325,30.8800552171565,light,49.56381383779942,69.80889556428181,high,98.21441757769844,eco,198.93828517364489
16.709557931179376,85.10730689015774,25.510763044650783,65.33042594161283,5.032155447240157,27.327802549630505,heavy,10.512773290984367,103.17344585597436,medium,129.08387130791712,eco,21.55159817581645
98.81982429404655,96.82163815611659,16.467818818581204,67.5292510242872,5.456198589116224,57.172769714837905,moderate,33.41637217635638,48.13808480089019,low,98.35014001510129,moderate,170.31378783012107
79.50202923669917,98.09028260194684,18.315669693512298,83.27245964777453,6.521937787428374,30.894784388948572,moderate,124.92837568827717,46.91839887029357,medium,77.67717603567047,moderate,187.89299275179582
27.884411338075516,94.22112819377469,69.79084251025756,82.50969274399233,6.348704574197456,34.517344489118244,moderate,-99.25989891076338,66.74355735812279,off,201.30635045593695,aggressive,51.227912465107245
10.496990541124216,89.06780446024561,35.18624510033811,78.76607517999474,5.5748030014025325,48.13787535910646,light,-51.37326713761246,64.43254467057604,high,127.63008587319717,moderate,19.139730553843496
83.39152856093507,79.11162860773567,33.61097989006673,69.42461480795093,5.482569507292775,32.75175654574224,moderate,-46.38910981214468,65.11382857382759,low,153.91851762411142,eco,163.67484016443845
73.61716094628554,99.48834764860663,18.76819684691936,82.54986993988506,4.77482665746071,11.734164817660625,moderate,-42.678495350824406,54.88587263122728,high,183.82644912657264,aggressive,121.27336171667747
75.61064512368885,78.22408501575815,40.69584066281079,77.24891308972177,6.735648843860657,38.640543068917054,moderate,71.15667345222452,20.38626878244945,low,204.52270774064075,eco,125.64820994471083
79.41433120173512,76.07970765971294,35.99415601792937,78.27462224175767,6.020527184215522,13.979086852693593,moderate,-133.35679474955603,63.94660520696361,high,227.5770712525017,eco,110.77617625547323
16.664018656068134,83.26462341359749,43.81621289357771,77.23085472221624,6.941862027672601,5.260874837972457,moderate,24.083366275244497,59.04874868292313,low,106.35473457759775,moderate,42.04433802258075
42.261915568984534,71.70521712137166,43.331141483984496,67.46506407686948,5.904164456513872,6.545336186991268,light,-76.63590668763287,28.220667023780624,high,227.3618032580359,moderate,45.43657892924705
20.428215357261674,99.35483394015372,10.20910711902478,69.00919524626556,6.141294649444792,38.470234193896225,moderate,1.2786205203006251,71.62871971308005,high,158.08424724834717,moderate,46.49822725954066
87.67930832880342,87.65300669249274,13.901605107300927,72.44890916795819,6.445649235714298,29.303686590909287,moderate,12.969934194100974,74.59474064074449,low,158.4135951622443,eco,239.6255850569924
66.09683141448022,86.70856274992525,14.962121845363637,78.21819853766557,6.819421343090455,35.91254087852328,moderate,45.31443743426625,71.16006511759528,off,136.07255936302923,eco,187.8055352912159
39.78082223673843,89.6738883969916,15.56059356667563,68.09783958878427,6.250510829242212,29.37636250451104,moderate,-13.276267122533852,51.86198945858253,medium,165.44072168891017,aggressive,74.57953887152462
15.720251525742128,84.9107094333162,28.234523642603904,74.12326792527905,6.0012036089691465,22.83270939284802,light,-8.655317364774648,64.4185660270724,off,227.18513851418226,moderate,43.97714684026736
37.9884089544096,70.96190551283625,19.331965479041823,74.11695244918475,6.013978830557682,24.770172390012704,moderate,-102.47535348069086,42.042031531613205,low,182.87449674706002,eco,58.53900024585912
39.266498982407235,88.3693386652119,45.72598540762519,78.96369844663789,5.477082198896532,28.866177147595117,heavy,114.00711783055225,32.29033539187999,off,204.9413427435739,eco,57.83069086342091
75.66455605042577,91.48521630869291,44.04679882081638,78.37335767803832,5.809058566567175,10.962650930798072,moderate,15.32135429440765,58.02085263724978,medium,106.49798635754343,moderate,189.58039244074521
67.38017242196918,82.5024718187216,24.935384059209603,69.94887035473934,6.0256097423075445,0.6454973482961073,moderate,21.939338510265095,29.957266999416706,high,128.39602749838292,aggressive,84.80966686207263
89.84914683186939,92.71886716213578,44.5532621614979,82.23343084743651,6.690946937550881,12.723274047745377,heavy,53.6517800225289,57.330616372269496,high,154.12928767600746,eco,203.72759084334527
52.49934326457544,76.81003898015261,39.88134627240202,69.18380085624855,5.784978403259329,28.161850255993848,light,-3.372563304078086,58.96054213973101,low,175.21630179464265,moderate,117.1630654836305
20.763482134447152,76.63829773198552,20.492934408227413,80.46119720950375,6.531327322736892,10.282440771885389,moderate,21.19298704392355,43.652860726424294,off,167.28651783334035,moderate,50.412115337020985
74.19203085006956,74.84250963062722,4.907846559744385,72.24927550825801,5.959080994368071,51.94424970301117,moderate,35.76735998757204,98.81748638920044,off,239.89269061290446,moderate,76.60459309694562
78.47065437552077,81.15984279367485,22.820316150392706,75.81962976716686,6.621779279791219,26.618948250399324,moderate,-73.7378511717551,48.02715084631746,medium,116.70694178720568,moderate,176.4929273644313
60.51494778125466,95.4103610616725,18.55377868921527,76.12993730052152,6.338361246986476,21.792312348655877,light,26.531580220330525,64.24436936712408,medium,173.31850082140673,moderate,200.9191917695346
79.38704619591049,94.83736186447193,27.065056251458305,75.98853720354397,6.304597681425676,10.904940262620698,moderate,103.75831832420923,56.181283662809385,low,175.4655682473536,moderate,161.22057571068515
54.44160367279517,81.48472623890511,25.89228286874749,78.37249599217286,6.489413329997764,33.73605518013668,light,87.34167746370848,78.78970814476949,off,129.9580270351858,moderate,119.65207031335166
57.045954644379464,87.6735620794071,25.630176588992285,76.95729748966767,6.4165799556429794,1.820866605847236,heavy,76.60322051074674,53.30928033742886,low,146.75080697084684,moderate,82.93041529470737
48.47869165226947,91.62448949424747,30.236847413791644,78.91824564935268,6.5319066978519125,24.736571567481704,heavy,95.5264679896765,34.65883504757011,off,116.84643496613796,moderate,94.70756787463712
12.287721406968567,77.23620323884069,12.874780529163214,77.32309980172568,7.065881979620283,13.46705480109255,light,-62.979659181533854,68.29825018171334,high,164.7749405439344,aggressive,21.8010082574499
19.7102284293974,75.04423257684242,29.11360277569708,68.67772370537078,6.808447355674464,21.813944641245328,moderate,-26.24371902863802,29.943309142290786,off,84.07404698377175,eco,51.94203417304634
12.828626711806082,99.16287979636934,20.603838469829938,76.34899537278994,6.2332121170824815,27.294097886135958,heavy,-45.571568427714396,43.03739456061922,low,234.577676780236,moderate,25.06182316251864
67.27693701374024,88.52671939628856,26.99982199863687,72.18065048747333,5.779126570648173,2.8150651552615287,light,174.7556606774469,49.79282393115884,off,137.80023731981845,moderate,106.97546718749169
38.2920382968694,99.44247165500991,34.5740984523219,69.45368761046359,6.1832088948454125,-5.063980189793131,light,12.196138518072779,50.54968618789631,medium,114.32904561881978,eco,121.68527063159826
55.77136220482325,80.13267961396687,12.756002267789704,73.5508005366135,5.036902137170738,6.025208223690049,moderate,-70.71302777614757,53.07127965001246,off,63.12914419504379,eco,87.02012880510789
91.68098265334837,91.09095099922395,22.187063473304306,75.91617799517546,6.414493306250512,33.188626130858786,moderate,-55.083384971869755,51.47964898561425,off,132.2804435654206,eco,274.7220662377021
32.43630062339874,76.67810909623714,23.814657659711358,76.24837513993893,5.469983402713194,25.597000872121733,moderate,5.355455090576151,62.5128341580619,high,138.15125053642396,moderate,59.816991003796794
46.93446307320668,77.83600513821739,19.85731028429359,80.28012372570134,6.561240637987253,13.956480101718242,heavy,-68.14733506182475,46.40337970099475,low,165.28692328819795,eco,92.14857490730613
77.99960246887439,85.35706363808872,33.99829496132957,81.53654559485788,6.990144516845358,49.52220650477627,heavy,93.43413616725034,68.6996111335626,medium,139.51750496791223,moderate,105.27561028136539
30.59183489424602,79.58854376524214,17.796116411995285,76.68140415378679,5.274532828657545,39.27647545796748,heavy,39.52594107888477,43.165094517637066,high,294.820698250293,eco,35.3606695952125
16.92819188459137,75.02864691521754,19.44599600557661,77.58553188504705,5.974847801896207,35.65192977417145,light,15.65433722815183,34.61243849224028,low,86.48792165964653,eco,50.37691459943158
36.077630762239124,77.88642105967978,17.900808670479353,75.47654516587828,5.467793573666285,9.136919138518252,light,-52.680188578998276,37.3729654008185,low,180.7001921760309,aggressive,48.90440467889365
24.5099158528604,71.07245183397593,35.92055411438802,78.83612731824792,5.135845018031754,35.48521430250897,heavy,-66.05267383201169,51.771235178994345,high,170.29871002717377,moderate,27.485028970694874
93.67278871083158,91.1327086443246,20.07555887587783,77.43494069418531,5.946839174398062,25.110622311438625,moderate,17.45834276994976,79.42058613807708,high,82.61191300288783,eco,231.14166123720963
82.73083416079753,84.76349971257585,29.60045390883556,74.72755953071098,6.317583518549274,9.166026574025576,light,6.87264151004654,59.449633436289574,high,133.71863485226538,eco,202.10820601828485
67.00633808593811,72.82729199213577,44.75705101230074,85.7599128350215,6.377200214659522,18.438489767791985,moderate,-64.16783049627092,50.78208112218124,medium,267.4549322888404,aggressive,101.17807978494038
88.43145311689459,75.15081979385474,24.251815796494146,72.26908318279091,6.076962906282672,4.423479930409647,heavy,-2.6925690319376034,59.19419221583446,high,123.83692749658363,moderate,107.98716255473424
82.33048692092031,73.07603614337933,36.12060680033157,82.27228478354169,5.167883971693218,9.297730943399387,light,-2.563919678919193,35.801345865775914,low,251.030401187346,moderate,151.68569639289814
26.791305299743225,88.3777842482763,41.71354084093128,68.22853536836531,6.061689381226652,2.837363881834289,heavy,36.90328975280539,25.872685401835966,low,144.4668492689041,moderate,35.66977483568267
90.330309864098,72.82631090837481,35.27191560040414,79.06808268225727,5.253725991877231,34.34831194777615,moderate,105.31992993533699,40.246816184040775,off,151.62402957858546,eco,147.65757191251998
58.540801772408564,92.62846999105648,24.831986840222594,82.18284175863418,5.286505870971069,18.93611268668757,moderate,-103.97624293164776,39.02426793349446,off,131.2706441548735,moderate,119.2461215685839
82.66961396476563,70.61532757961173,31.421077589986133,65.4639046449604,5.50159005587172,5.876017424771982,light,40.05873979196791,107.98508559114195,high,100.36208202866398,eco,78.7834893764785
90.64821699311439,77.48127363987676,12.126214068646545,75.69475286527548,6.52490559568921,27.760614939256694,moderate,-34.82469539098288,98.43440602866012,high,89.31387459097091,aggressive,117.41635654913925
38.62031274746775,96.72000027675722,17.19956841850048,78.57707020622021,6.2726276728407715,20.022549746068776,moderate,21.077090466444066,98.22764403948788,medium,119.66798428919398,eco,92.5696738486744
19.90467320749091,91.55593954366738,18.95324818368081,76.25981802064032,6.161295348941301,35.757582219000824,moderate,6.535465629424146,35.67550058648064,medium,187.63089902691294,moderate,54.84014220756629
30.51416462877475,72.18904998777063,47.40612120174282,76.89077967803482,5.568692909581583,22.00005063394993,moderate,25.006706905560694,95.0952871264482,low,177.06132427633682,aggressive,37.24122205649493
48.43970097636307,94.63378313455539,16.87415485744733,75.68111581188332,5.806112308224304,-1.557815367978332,moderate,-62.15483158225253,45.748807909225505,high,131.46515891578608,aggressive,64.59352387317777
83.62132893302439,84.79105364620614,16.725232487381703,69.52876086819204,5.314938746921468,12.54884506001005,light,48.48106420458425,92.89803532940692,medium,243.9640073241692,aggressive,102.71253965845666
87.46575249307091,95.40349081506488,14.560790197510165,86.84022796077721,6.682150663446048,2.6420767106807723,heavy,2.0428893811690627,68.77293470014736,high,107.85095085591747,eco,199.2051471005286
10.625691747807164,88.0221932335118,30.598117619307608,72.482310683421,7.098629003785145,28.44511856895177,heavy,69.5866480675034,40.150109461677054,off,172.88704211166214,moderate,20.328638614602703
55.967257231980916,90.45499096098575,26.426213926688828,77.17080619389452,6.278299207036563,36.26691255202364,light,79.62234749635066,93.10004004944074,low,84.58901736110938,eco,133.36295209868052
47.56699028339011,99.80504681187125,35.86758977026565,71.76580161457287,6.365877105505181,-3.159719597181983,heavy,11.841861784322608,92.29557653426488,medium,165.10118473119533,moderate,69.92748050270107
29.98970294236572,76.97006637772054,31.712596660773542,63.62068404989651,5.920519930394315,18.132559194378526,moderate,49.49441345323113,38.78436383191625,low,175.75181292648782,moderate,46.21552127540305
20.787883060031454,88.71836724284165,11.196101532759325,70.37743563125515,5.190273818170818,37.29126336632396,moderate,45.168822536889834,66.51293681371307,medium,140.17027731741737,eco,40.24860054190482
40.385365426326516,83.80964170172194,16.927222299896293,67.7619665386243,5.578017604686403,-3.3865416150649565,light,66.93537125746487,21.26070227413453,low,152.2359100818352,moderate,55.78813580914868
94.86187335212672,71.18355858768075,38.653287482758216,80.45783769612245,5.7673077255332466,13.474762638952134,light,63.315952779190376,52.09873509841631,off,126.16228113168101,moderate,223.16839999257954
39.088263881867974,70.43411924508595,22.96701755423195,71.96565991977772,5.807371994743622,19.9965545193585,moderate,-58.19925899829143,52.241238562469505,high,196.52668039646528,moderate,54.02514338444357
56.691155956902946,73.57685733453576,36.87591818018013,72.42954330410018,5.692303185714858,36.01165377067649,moderate,13.911730799838152,51.82012061089564,off,193.7498119939415,eco,130.4523195315455
73.27170630056601,89.47275221615644,23.50319052084683,69.67834643698131,6.023876654285783,28.170338484370802,moderate,-69.41657700439374,92.23559526541521,medium,171.91598462906055,aggressive,86.53362043297989
42.726664214136456,87.01489263740177,15.323435717114787,75.4701769935755,5.574915455733993,31.235521968159063,light,-26.095424677342148,33.28234668056644,high,185.0160991812922,eco,107.2710824787608
97.46038744488646,86.60288683491183,21.96739222333294,71.4177074181936,7.083862060309814,29.036899712937412,moderate,-24.0668746586504,55.52257158450468,medium,177.64127145669872,moderate,249.06808548812518
96.62025654479001,70.9557028758478,15.31950204450304,79.96177365623394,5.317312992501874,14.403027594764286,moderate,29.25518538289194,75.09639513400366,low,129.47577103022036,eco,179.16525159239782
32.66040662428277,84.07908989080022,19.344472375975762,76.5101966154458,6.443654772011275,44.65110706621964,heavy,-11.508099817515633,33.69515385645407,off,167.7969509679227,moderate,57.00633402460935
54.75236553031469,97.73868453527585,27.00925706565246,72.14087107137776,5.869072644919056,9.936361875184891,light,-7.9814660266933055,42.33053393701807,off,187.6925929395025,moderate,147.52136800791678
37.07904788350927,81.9277560793194,30.116050903690205,79.2511652591851,6.231399047630925,-21.67616043939072,light,49.957526861651985,82.30447708223542,low,139.77988941820277,moderate,64.39333445277704
35.63564449397208,88.74767409365369,9.09808676745702,75.03970261511618,6.254057433588812,-7.008115832017097,moderate,43.97132255739443,86.89933642304683,high,178.5022982984184,moderate,44.9280047864572
13.319825261907951,93.3945602686943,24.82631992490902,75.10748452844976,6.078521615060327,18.24663628667729,light,13.798096057649426,51.33451150246808,low,83.92087745519768,moderate,48.250359614620166
64.86079005819072,93.51775837425663,19.133842644402478,67.68682548134038,5.433314626200188,15.026828771419979,moderate,37.458458585226865,77.15011183562564,medium,90.74108944803965,moderate,113.66628638404372
55.24111209059753,85.57840247185814,18.515851910411875,74.64456933607343,5.833980124814953,11.954532128716334,light,32.29705541678661,91.13534577478022,low,154.1517573272255,eco,120.54095923370306
14.633087612499041,95.7385583620701,26.32684619133077,76.60772319658999,6.084547636099671,22.253065682545103,moderate,98.24261779124643,51.85638479536279,high,134.37724113009207,moderate,31.915261386655146
35.07818178129503,81.7413428009124,19.495481273107877,81.66783411099172,6.05321691764206,38.006419057709756,moderate,-10.439026388578428,75.8329744473845,medium,205.02771176118821,aggressive,60.8883704946278
91.74392973699884,96.66079644354394,38.82137994846674,71.24053185048339,5.488434012608987,26.81042254431975,moderate,-37.59800702405427,51.54389152237247,medium,140.78398773574088,moderate,203.07855439949353
31.560570160027517,77.20681499186637,36.8806187625106,86.39054311692756,6.645606229520784,29.728253053622947,light,10.194811371631099,32.935488627785645,medium,207.43140538073615,moderate,93.8689929399737
23.04053848821008,78.40649220971713,36.8182829394204,77.78434158414493,4.753213287041159,3.8031863413982556,moderate,-47.51862351480586,60.072325378925,medium,148.69171369432704,moderate,29.22986366703705
54.05074842498067,71.59361872597003,20.050898045096982,67.40294061983096,5.874937556117681,12.208262161233682,heavy,-18.39747417894733,55.11107672133202,high,167.55414765368056,eco,80.71947535366012
